"","Avg_Tumor","Avg_Normal","SD_Tumor","SD_Normal","p.val_Tumor_Normal"
"FAM181B",30.5357895542178,75.3653827991221,53.3241137921632,47.5704198155351,2.43828780371404e-09
"FAM182A",2.42096256323546,8.76505696009359,4.45934853545667,16.5180678405316,0.00471002759840534
"FAM182B",34.2243932640704,61.5934847775907,38.9925236410667,55.7129932169998,0.000490619261258639
"FAM183A",1.37675146565572,0.338959157057284,5.21078355316895,0.560491788219906,2.01109236468216e-05
"FAM183B",0.289893822501724,0.431905181340343,0.470861610347251,0.612483074299654,0.0894980400867426
"FAM184A",347.088850192969,371.22228706501,304.970366342318,202.475056913042,0.417004207112184
"FAM184B",0.250333582392089,0.157173895669966,0.80679615966255,0.298158754128209,0.0786891206030184
"FAM185A",94.7505317527345,103.970390026369,45.213911165724,53.851610002754,0.210275293681525
"FAM186A",5.97053535448021,5.2762969909095,4.83190807860108,3.64489929557112,0.185713686963644
"FAM186B",22.6138291220317,33.177368210477,19.1832511996188,20.8659533999468,0.00040954727874656
"FAM187B",0.623671443841363,0.259289608058476,0.974905483213389,0.432210005159394,8.90889836678051e-07
"FAM188A",539.877771534332,526.848038174846,238.035021447597,254.583076544525,0.708985204765223
"FAM188B",315.822394262713,338.290393059922,279.395496867887,154.592830562621,0.343323217571419
"FAM189A1",126.413789668205,372.947131220271,212.787240834263,293.361011385651,3.29542671976523e-08
"FAM189A2",2013.85283654437,3062.95402085474,1840.6974150375,1620.52876939027,1.41759625859437e-05
"FAM189B",347.136911840467,388.413825704074,159.360868709848,176.025922177873,0.0895524155376913
"FAM18A",17.1623692324424,23.2196696669936,11.9031569282905,11.6738071101521,0.000333577589357048
"FAM18B2",461.595250850262,414.997233571694,213.236448649123,194.486106611444,0.0886500215945954
"FAM18B",1049.21927457548,1060.24444567066,529.707021990695,622.481377166123,0.896389332086784
"FAM190A",29.7497601111728,76.3372729963076,27.4976389456859,45.1733734059919,9.42564024802667e-11
"FAM190B",1434.02630830195,1715.31045240406,594.066584079718,865.899440811578,0.0178822046484747
"FAM192A",1545.52657767419,1472.73019262595,587.053563838165,686.278956387657,0.436627596152644
"FAM193A",897.762574096785,793.738130092425,382.301965464955,393.423837418481,0.0577285378161624
"FAM193B",649.208520424115,565.395944179438,424.720369525318,244.613063187819,0.0254091782571781
"FAM194A",1.6218604427394,2.14612246200399,1.58844875425559,1.58388055178397,0.0186450891206172
"FAM194B",0.00438317865345526,0.00284340886576872,0.0433782450726126,0.0218406379187513,0.654141868523452
"FAM195A",580.221172580039,575.326515428715,505.900345554234,386.033774286773,0.929298211149497
"FAM195B",2270.4134882407,1645.80869321151,1157.57297417607,822.135435937813,9.96265685416325e-07
"FAM196A",7.36721355874769,2.66915760124579,10.3485749139543,3.83161848045231,6.5049541740463e-11
"FAM196B",11.6764808951513,16.5156010113665,66.0819258472044,23.2245442465387,0.250839187675493
"FAM197Y2",0,0,0,0,NA
"FAM198A",38.752419182079,53.8422045639531,35.2921197389121,32.0155512269187,0.00111234238604189
"FAM198B",973.007230621953,653.912533755255,648.720547483907,359.093795895023,6.10540771931576e-08
"FAM199X",582.091671598205,673.466593174645,354.60454622066,400.851631259044,0.0980605828052337
"FAM19A1",2.98040060757935,4.81813756262312,2.78142340120905,3.35009929451002,0.000131854264494885
"FAM19A2",244.817417893707,21.1955030189373,768.326915093144,11.7297444781468,1.12238008630329e-10
"FAM19A3",7.75639206322183,9.65201415498401,14.7361419368235,10.123643706857,0.200495047589742
"FAM19A4",0.825176599103015,1.17850195608949,1.49297115261725,0.836943291005226,0.00652957308834374
"FAM19A5",80.6428499751076,11.9637912301532,88.4597500448612,13.1879550985583,4.9530885770203e-48
"FAM200A",267.425660714738,284.491964006786,121.972788907445,168.617407216326,0.452942003344686
"FAM200B",660.697413855073,729.396755501158,308.522698688277,356.050506746734,0.159588329896028
"FAM20A",2091.8623543027,325.004114970803,1933.96087437902,298.123360148161,2.98130122625053e-61
"FAM20B",1568.70422921226,1573.15291920183,671.865769032528,917.228517447139,0.971268345534107
"FAM20C",1429.91935887048,651.936973524883,845.820277313559,427.469380898335,2.61681207497908e-21
"FAM21A",488.146012832089,558.157405458354,346.47426595863,356.344897502257,0.156172319324937
"FAM21B",766.509457942478,711.347478228563,327.425483750373,418.95622531542,0.331827139882337
"FAM21C",1700.87465238838,1645.91706793516,711.283527550221,802.726104531822,0.616126843002359
"FAM22A",61.7100573230585,70.4886383295645,33.2146276398754,41.8662344053939,0.124612990014934
"FAM22D",99.5313470200554,140.933928637228,56.5833824435538,89.1608572183161,0.000892325457701467
"FAM22F",1.8973928188809,1.67046926507862,1.89513962254441,1.47719623023313,0.282440887015442
"FAM22G",2.30260718169213,2.42534679023442,2.12318500638753,1.97627346802187,0.655294430803736
"FAM23A",11.4006531436131,4.07669472841004,10.6977915944719,3.29828126393361,1.23011097214476e-24
"FAM24A",0,0,0,0,NA
"FAM24B",34.140897106665,15.4887525436315,22.7246790854661,9.1248923139797,4.31771682997133e-24
"FAM25A",0.128876312120527,0.0196830389923283,0.636226481346789,0.098508813666387,0.000440892260401613
"FAM25B",0.0289373679061519,0.0310280688506534,0.14716627347283,0.105854562550927,0.891176347593861
"FAM26D",2.10545058534271,0.247215055502184,23.049675169084,0.441018721254815,0.0688713759174277
"FAM26E",69.947895314494,49.662320839442,43.9934428088535,28.8892991384336,6.28214954961512e-06
"FAM26F",57.3351344961777,72.3066585446723,71.3027660521522,115.415578146392,0.333173685892166
"FAM27A",9.54586744736187,9.78685216661164,11.6446538993388,7.1705547036193,0.821581250632648
"FAM27B",0.134215615519811,0.539398971029501,1.0845954899573,2.37678759225693,0.200544619621874
"FAM27C",10.2333952761742,10.6253163960041,12.9741337759388,6.13019672304628,0.690586668809726
"FAM27L",0.00128237000058681,0,0.0290450435675653,0,0.317782876097892
"FAM32A",1625.3862902505,1534.90906974102,576.373939541932,691.249932271128,0.336770299089891
"FAM35A",563.568134614647,906.685897055654,279.755276108015,482.851506082954,1.29585530384585e-06
"FAM35B2",53.0640494669782,86.639259632495,27.7651239275308,47.1129677154057,1.2316240538481e-06
"FAM35B",192.67512682186,305.266680820728,92.9047636185372,159.878156199718,1.55618769700577e-06
"FAM36A",1289.96048262639,1667.01275759892,753.235208235263,884.434669571176,0.00245527280718454
"FAM38A",2145.43452773517,1570.28098909435,970.687791665909,697.882994964226,1.47311758883122e-07
"FAM38B",167.583870204748,53.702352506022,208.788700537113,35.7734833094431,1.63102319451088e-25
"FAM3A",1530.19617091758,1314.18313200169,733.029446860193,655.8180917811,0.0205543765012845
"FAM3B",88.1733229511917,230.909387136648,155.072333542757,193.427401847571,7.25588263683002e-07
"FAM3C",3788.57405479637,2282.26622305994,1911.19800086261,1137.71145615805,3.36088113283173e-14
"FAM3D",25.5027055313557,9.11088587708849,50.9194967767632,6.50048498288799,2.28368657282177e-11
"FAM40A",755.839286505894,657.45556160294,310.329385854819,327.89313581025,0.0315004931883393
"FAM40B",38.980116704978,16.5090460225014,33.5971047580885,10.9632267682779,1.76061452989441e-22
"FAM41AY1",0.00603770947791004,0,0.0656651970088619,0,0.0377879794996361
"FAM41C",14.3922637624184,15.6957473991715,9.07188893339633,7.21013691688681,0.205184863294884
"FAM43A",1091.90384743523,196.288687238624,1046.09871060159,103.200404285177,9.9881675252147e-61
"FAM43B",21.3740426589013,16.2590432211193,23.2185630706641,11.3223843960877,0.0051365992249974
"FAM45A",513.045256773394,493.809454726934,229.280378540485,263.4780284352,0.592426351951791
"FAM45B",200.394554270323,216.814530074623,112.377750342872,134.923246981392,0.371534751403057
"FAM46A",954.999910389418,1012.1019315595,1004.28464836658,742.38851064354,0.592681802075854
"FAM46B",125.836228970164,338.665549473797,122.871942428934,202.584031085837,5.2500645478087e-11
"FAM46C",1091.75732341397,1919.66439403004,742.862579925468,876.650481805486,1.60177937783171e-09
"FAM46D",0.744514366095643,2.18122407252952,1.3483879501997,2.07190269615087,2.23779260735588e-06
"FAM47A",0.0499858705594745,0.0830725146114678,0.183787509625029,0.20873357792903,0.247383664907357
"FAM47B",0.0115054486172893,0.0318568032523033,0.0884159736666582,0.106714353814557,0.163059609562104
"FAM47C",0.326939724382065,1.16163147258918,0.808568594932008,1.15931276645747,1.09453181901807e-06
"FAM47E",347.286631663267,326.54038333337,205.701556498532,178.685292718552,0.408687455588065
"FAM48A",1008.56959496669,845.472934839693,449.213678508963,396.743840056808,0.00424666382707029
"FAM48B1",0.0437177446875553,0.00921360933005823,0.188645154445521,0.0496662730573224,0.00118592178083271
"FAM48B2",0.0693420738645921,0.0488210773114744,0.373566031717014,0.137995145014256,0.401209903657168
"FAM49A",653.17071931351,668.759889754639,423.126146157787,470.136525293628,0.808258319350592
"FAM49B",748.789253508133,889.602557951816,274.651156021354,395.598714027975,0.0098092999504595
"FAM50A",1917.26508531071,1415.50309147913,839.084890212668,666.765420546697,9.20014725284544e-07
"FAM50B",382.76969453991,457.415856083248,202.774041042119,253.171662647494,0.0323571792290857
"FAM53A",59.6571423466167,79.9225351764064,39.1550644832156,42.854605426421,0.000898991170817726
"FAM53B",2599.15701638299,2725.73096189785,1523.61370412769,1391.17683658875,0.514390877731616
"FAM53C",838.936272600305,1065.01674096056,345.695346269737,411.213621659332,0.000129071730761292
"FAM54A",10.588355662637,6.36922574631095,6.51217757453969,8.40840738206913,0.000402249110480225
"FAM54B",1524.30825388382,1573.75292577677,756.621479760678,866.497399812615,0.675604666285121
"FAM55A",0.0781169225514283,0.121238026593912,0.265858348919643,0.251763574593079,0.219435418573702
"FAM55B",0.222311425902885,0.231832850140565,0.418414592232957,0.373014988043082,0.85508768333329
"FAM55C",469.571635889493,522.950478377354,243.389712690021,252.890968187544,0.12769994726914
"FAM55D",1.16674470411192,0.716196985399123,3.29702536942748,1.45426957551053,0.061273712910421
"FAM57A",403.13586292811,230.437296717543,168.998785606987,125.502598526835,3.33054226135773e-15
"FAM57B",2.26587370870004,0.474034298560346,4.32192204521678,0.558725784293619,2.02201056597308e-17
"FAM58A",457.847620199751,337.956089832211,193.946408769547,166.508140842144,1.98161109378341e-06
"FAM58B",0.28616957463915,0.237879575400059,0.464945223088972,0.377256975120688,0.367054082862269
"FAM59A",72.8863774048212,72.992305683295,70.7356119232656,49.3387855962844,0.988200518542295
"FAM5B",48.3268410195346,2.68709992771953,80.5405869760575,3.32265412525543,1.34739053451761e-32
"FAM5C",6.69446851594761,25.5833085135621,8.481785960827,19.6430262931878,7.12445365241451e-10
"FAM60A",1171.28029172679,711.421496238216,536.592261025237,321.20418851749,8.73532176346674e-16
"FAM63A",1149.83781479148,1914.94486140134,761.259123666263,1096.41548063795,2.05312878014556e-06
"FAM63B",236.11681767493,392.790221705928,197.048495562643,266.887949665344,4.47160807516199e-05
"FAM64A",16.2676361598671,5.75842470491781,14.512366733664,6.32699821992091,2.25494227760532e-18
"FAM65A",1417.63125806073,1669.44441906442,589.169161394795,732.098017213291,0.0131095466198484
"FAM65B",298.120039250316,240.308277740183,286.690271691574,324.936727003417,0.194804774335572
"FAM65C",52.8350755021319,87.097670370101,74.3378842951491,56.64916321262,5.68479091424522e-05
"FAM66A",2.34070389008058,3.28455512768773,2.51452143259431,2.50806823193356,0.00780872054813773
"FAM66C",42.8516381667272,39.5984620392007,30.3455649266068,26.4624640142083,0.381568001460272
"FAM66D",16.7586628384914,12.4150132386581,38.1685136503226,17.7545532058489,0.131288478738677
"FAM66E",1.7491196483811,1.95788527444698,2.15896202985694,1.74222899386442,0.398678214295699
"FAM69A",204.625879983367,282.795400264995,118.010785882788,129.814691849428,3.55554197093777e-05
"FAM69B",674.209338260768,389.96724023689,585.085078313249,201.265705027397,4.97999249249345e-13
"FAM69C",4.59624967573699,1.87882535811041,8.01321335116659,1.68651507893754,1.92228371723028e-10
"FAM70A",84.1749281239763,20.6642407950848,215.151474391972,14.7111440429071,1.29692232997935e-10
"FAM70B",85.1139656907383,41.4137426827408,56.6091097077218,25.1472604406764,1.16142020545457e-19
"FAM71A",1.46885092065896,3.68133282997069,4.84404577525786,7.13772540867856,0.023512025165436
"FAM71B",0.0186042172456882,0.0240357867514886,0.132907478250367,0.116421277071643,0.739152046708543
"FAM71C",0.085318488440683,0.276821425715636,0.203052285422387,0.429608822830556,0.00126540394511898
"FAM71D",20.8743570173842,16.8656175037836,8.71935238639046,9.73964605967961,0.00348770779485839
"FAM71E1",127.180518351035,65.0808114389203,86.6900879890811,37.8630178426189,4.69991516977765e-18
"FAM71E2",0.0504754423740719,0.00509319338041188,0.387059472097435,0.0391215606770232,0.0111913955247181
"FAM71F1",0.252953786824061,0.510655030290185,0.695701555948686,0.600701363410862,0.00298096863005687
"FAM71F2",5.63578118900017,7.3223217144093,5.72155028730177,5.25858369116781,0.0235825234105706
"FAM72A",2.5296068717913,2.53903009350695,2.40941210262303,3.35333281548525,0.983332785057709
"FAM72B",16.9248342994563,19.5061199438975,11.3530250939746,25.8952357915388,0.451778139933057
"FAM72D",7.21101034870149,8.21631205065676,5.62974943015263,11.0077950334784,0.492056784491954
"FAM73A",565.717541443296,852.858030571791,377.11062823153,552.037701580444,0.000238367598439289
"FAM73B",847.289721177769,743.74719230591,383.417937207598,386.731638807456,0.0551691402266102
"FAM74A1",0.0390780592869498,0.0141062877874026,0.172557554233692,0.0633794605139353,0.0273968602815662
"FAM74A3",0.0689952496639919,0.0760488025365949,0.22197775368343,0.18713707419963,0.78894681338463
"FAM74A4",0.00851712303634093,0.00777425498309169,0.0647515353474152,0.0419989138195932,0.904426407506668
"FAM75A2",0.0491249582605808,0.0232379750169258,0.385985300468519,0.103951787262206,0.235151390376909
"FAM75A3",0.0102879381450205,0.0103348700139538,0.0815527513537554,0.0793836428624561,0.99659016068184
"FAM75A5",0.00395190573758247,0,0.0406672789508827,0,0.0281815615047949
"FAM75A6",0,0,0,0,NA
"FAM75C1",0.232909328070961,0.101500154109844,0.75390140990774,0.210620443227174,0.00252705385284378
"FAM76A",365.102711023832,446.339862363447,172.021181950358,259.814843269863,0.0222319161436226
"FAM76B",321.474762750235,361.773769576136,171.949590511184,160.290093852371,0.0735985095113415
"FAM78A",123.957444488711,151.22672189908,93.9735554183221,173.678453807268,0.24006688477193
"FAM78B",14.5156757510382,20.1128704905669,6.74289555384868,9.16652555855812,2.38037039775276e-05
"FAM7A2",6.78444067817402,16.2643298206641,7.68153657187974,12.4344931617674,2.9966626612366e-07
"FAM7A3",17.9477934858562,38.0655665442378,16.6768637055953,24.7502405116111,7.1340071497857e-08
"FAM81A",118.722942654713,101.118254830801,126.696152711996,64.4816398439309,0.0835548255459745
"FAM81B",26.5227896319617,41.9224579120308,33.649214537169,28.7332245484005,0.000262023034961641
"FAM82A1",170.825014628404,143.106056484857,91.9138703503407,66.8203406668507,0.00491484810309267
"FAM82A2",1370.15164562173,1106.64741276908,560.548394916437,538.55582451271,0.000690844256276543
"FAM82B",982.378753513924,1535.35056755904,516.54660513149,811.201656762653,3.08194610973402e-06
"FAM83A",110.741129061776,32.077656317375,234.382109829984,30.7457613056874,4.02825008236121e-12
"FAM83B",88.1397278386675,146.062130833787,86.1864971985072,119.083536864861,0.000560991750678973
"FAM83C",0.443335791913181,0.349122303325412,0.776131439162692,0.424120316804169,0.149979659032836
"FAM83D",24.1386500891708,15.3052453445982,19.9476679042276,10.9042330334879,6.40658747948725e-07
"FAM83E",6.87272595673337,1.92721003974675,29.2603580208078,2.33246090930873,0.000213954818752259
"FAM83F",241.964379217257,238.958279419127,163.957341740722,128.88642587563,0.869748073752017
"FAM83G",266.845939747154,201.062158893126,188.546904759821,125.403069097501,0.000535050499942198
"FAM83H",2232.93689211352,1755.17951357641,1019.30939153733,932.297724327215,0.000421918824315999
"FAM84A",490.557446680415,66.1251379867634,408.529834404267,39.8444691338301,3.69976261835681e-81
"FAM84B",1537.58354364147,778.626982821839,930.859969943188,431.683433435154,3.85862102036984e-20
"FAM86A",422.443981187275,332.194533095935,196.195583278399,200.463390276341,0.00159693594424908
"FAM86B1",181.85392850555,222.979504036367,139.060823342171,151.204820307575,0.0500167874135636
"FAM86B2",20.7461081696583,28.4950778776103,20.9884231510465,22.6390107075795,0.0144608701891131
"FAM86C",292.980633194987,258.218251111792,131.69586434455,171.013528708001,0.135628049019453
"FAM86D",411.768053285821,217.807055135417,220.032239743326,124.701678417596,1.59438316045233e-17
"FAM89A",148.654922702226,90.273107566885,154.476730404788,38.3792945880212,2.45723543113810e-11
"FAM89B",1019.61041229482,504.620172776344,394.065964357766,204.502018889833,1.61333215953135e-31
"FAM8A1",1534.71634398402,1684.44657017502,773.632353562194,864.712572842266,0.207374556269337
"FAM90A1",31.713527174362,22.1544009218671,39.7775547360453,15.4623516202998,0.000451654144830659
"FAM90A7",0.161933451683133,0.170399773009761,0.339640385284761,0.248005168208887,0.812591947547137
"FAM91A1",1256.86003444137,1131.53159038945,546.955510217351,549.596247160226,0.101350210113688
"FAM92A1",155.716281748481,143.653833184906,75.7816033873479,72.7769493451748,0.23382802027956
"FAM92A3",0.0483543170193349,0.085842303439414,0.255576613275475,0.184288137849445,0.16099178745297
"FAM92B",2.09618803342764,0.875350079061791,5.64603707872944,1.64590798569793,0.000248621846904012
"FAM95B1",29.2250991133576,66.506124634189,36.2092756154916,50.2775300109468,6.01895587751989e-07
"FAM96A",1307.59887210713,993.447590252824,600.124195109703,472.073428158177,1.07233146291793e-05
"FAM96B",1402.80665187467,1064.79685316309,592.594494715211,497.886426045143,6.51660914910761e-06
"FAM98A",925.995155551047,1031.05263004004,387.621738151345,551.691551163167,0.159574036619282
"FAM98B",316.371078704438,318.112338115442,154.558585808819,175.721383478652,0.942067085116503
"FAM98C",371.467080707136,313.377998565583,188.040505276902,139.185160104814,0.00456036931287529
"FAM99A",0.0192561863140006,0.00284340886576872,0.153066054406561,0.0218406379187513,0.0255797468297017
"FAM99B",0,0,0,0,NA
"FAM9A",0.0043365675468771,0.003349848349943,0.0486937543553913,0.0257306734091693,0.804663556609384
"FAM9B",0.0512399441829654,0.00314223171637062,0.161388091146757,0.0241359397870181,1.28058688630455e-09
"FAM9C",0.320148479734575,0.59093867126651,0.545868674736359,0.773665810984282,0.0110961038434766
"FANCA",115.448781491326,62.8975484292686,73.542587542569,73.9752585132819,2.0210642827475e-06
"FANCB",6.45600294698537,7.45480902173345,3.9388774288053,4.3641437229346,0.0972692144197513
"FANCC",200.16721749323,183.436379015942,110.812933056078,93.5159059220032,0.206051592410249
"FANCD2",146.544245096329,96.2389055424708,66.6559495049338,61.5862817216559,1.03949695054741e-07
"FANCE",219.095327891309,138.964335143489,132.748100067399,70.036240539011,2.63251373052028e-11
"FANCF",394.677502369081,396.61864659138,181.567996434861,257.305592174076,0.955231408383835
"FANCG",261.837672141451,235.7395552173,105.110187459691,111.415307767158,0.0909889742005258
"FANCI",223.032076880324,100.52663173384,112.715421481735,79.2343717506651,1.43051159562868e-17
"FANCL",489.400276525008,317.989457724118,235.887907645983,137.237806963475,4.61151815045765e-13
"FANCM",93.5898348965748,109.486500116583,46.0266548038319,58.0605952613571,0.0462529497104756
"FANK1",342.748805930588,228.035722747197,178.546171275154,109.820466289783,2.88125159637376e-10
"FAP",189.157882980036,64.7223057338907,242.113057678016,44.0277624204797,1.67226572978994e-22
"FAR1",1007.32386981957,1172.66116285002,453.22618194277,580.021037703193,0.0380554882926327
"FAR2",61.0352363031749,33.2457538179099,62.0023047575768,17.893432375313,2.10753812324381e-13
"FARP1",3648.74328512333,2616.38400342959,1622.71062818931,1440.88399871557,2.06157758618476e-06
"FARP2",143.245319880376,200.125961922686,75.809028628847,89.1916643864255,1.28025769124516e-05
"FARS2",295.199699310426,365.542187347828,145.855718873219,171.324431559538,0.00345634989448973
"FARSA",1366.55861892586,1143.73504691211,497.764538381386,557.446652088936,0.00448003260830792
"FARSB",778.82319813946,694.035046643661,298.805700661849,331.285079970389,0.0643246706784685
"FAS",726.926071842848,305.08311831992,393.22914034997,108.369673529319,2.2260767006951e-52
"FASLG",13.9335500668006,17.411344952837,19.909556896054,21.4295723123419,0.23847640230824
"FASN",1491.31525952734,1340.24376675671,888.281282320043,736.13434424321,0.148563429150157
"FASTK",1437.63996847689,1266.4737903462,667.622037134934,542.793337195795,0.0281827066130619
"FASTKD1",316.217335855061,370.122961666235,173.576726687119,187.709149095515,0.0389080009245904
"FASTKD2",864.134105635191,994.731783979513,354.843111281943,535.38377020003,0.0722005511904757
"FASTKD3",134.252435008512,151.367588498034,63.2522892008687,78.3810026876758,0.110416346085175
"FASTKD5",357.479982981184,446.800302700834,168.455769981072,234.049388625044,0.00588565250895485
"FAT1",1874.08240177218,2243.656810666,1534.0455839266,1520.71488387174,0.0815813202969616
"FAT2",110.536218348651,30.6340900845734,227.778091417085,26.8571010084546,2.38474777285227e-13
"FAT3",3.73568455284355,4.35789488181323,6.74215938929835,8.87494973184676,0.603776073089518
"FAT4",548.17958234345,1133.72035422696,439.169258405649,714.59125815366,5.58907084606248e-08
"FATE1",9.32267362905957,3.80924130942457,13.9272554522313,3.87717993469192,2.77897067804391e-11
"FAU",10217.4892226698,8013.8933963427,5374.49644781167,3562.2849207125,5.53171147166997e-05
"FBF1",654.869023466697,600.338118993144,625.318998827538,293.741285043185,0.249741299478203
"FBL",2547.58111586239,2289.9576367966,1160.27674009474,1041.72458788912,0.0795865530043615
"FBLIM1",582.668215155655,507.438925666605,279.899207083836,236.715332506626,0.0262438049051703
"FBLL1",29.4431738429735,5.89081669679975,35.6879349180138,7.6614905745123,3.57550178951626e-31
"FBLN1",1057.28118071845,3934.45664994969,1542.99387799283,2787.09006393186,8.90748977699423e-11
"FBLN2",942.751193721169,2011.89988463097,737.537290854497,1367.55729106067,1.60198966949693e-07
"FBLN5",629.955723819166,1358.12774570731,398.060169735021,699.836318057844,7.00481117903351e-11
"FBLN7",348.34628269681,784.597753128876,331.067329272011,476.007264665609,3.25192100277726e-09
"FBN1",3735.45698193339,4996.10343351813,4843.29328957871,3384.57244904817,0.01172861937826
"FBN2",226.346986531564,116.459231265755,408.597809932424,119.582363522953,6.23153074596105e-06
"FBN3",641.533405711344,215.284103960503,606.457007969719,207.268030102576,4.39366964631786e-23
"FBP1",1093.26649847369,863.119334590731,809.76477953142,515.750493976792,0.00319622550347519
"FBP2",0.354780640209083,1.18923592641701,1.94534230132741,2.83277995317375,0.0311272569917661
"FBRS",2132.84971769596,1580.04145958916,790.766322493943,683.721089501048,1.50052856591677e-07
"FBRSL1",694.151917068653,536.73986316127,322.97439742744,225.742990099715,5.98504762975988e-06
"FBXL12",394.746196236489,384.520845243411,153.18127275319,159.37015094158,0.64081780772184
"FBXL13",17.4117764209568,19.7040076444222,11.915354401879,13.7672807178688,0.223981785576073
"FBXL14",1083.96668925798,974.734651790149,466.786974950852,459.640176152021,0.0886258799974731
"FBXL15",487.648994177938,344.323279708688,346.240087736451,185.626179949837,2.03702576331753e-06
"FBXL16",908.860959521434,864.489878942913,599.383998515417,479.038382189318,0.514371162806628
"FBXL17",1111.02131444761,1259.64985008504,641.05930605121,701.24327440747,0.124480237345787
"FBXL18",331.137954836762,436.049397695235,175.453868942833,266.797218970999,0.00446213851368049
"FBXL19",502.251610308803,330.312525893477,209.895141431673,150.56825902608,7.17292673194047e-12
"FBXL20",144.48685046238,122.180336846041,71.0579834550708,63.1379796402522,0.013289484399717
"FBXL21",3.01722600514682,0.731613831678017,7.69447926717248,1.0329105532799,7.83852009908225e-10
"FBXL22",46.3347098002738,46.312456099122,33.6994213293292,28.8048630324684,0.995613134442062
"FBXL2",470.362409071209,524.929879740495,281.826374314834,291.916929571109,0.176704521231012
"FBXL3",1630.08594530457,2444.46227425323,939.055848768627,1334.04420301441,2.32370254370381e-05
"FBXL4",390.828321481351,443.634016815626,190.603257249499,246.278449224064,0.115923200104934
"FBXL5",3265.89462336627,4444.46450410541,1959.55897851439,2498.58762820834,0.000832067905601201
"FBXL6",266.895536548346,182.458289675451,129.345931465039,73.2179329776558,1.27743880558632e-11
"FBXL7",208.340821374679,214.526704271401,115.027371178036,109.28541687738,0.683382922687071
"FBXL8",114.567921772174,72.4561736066664,84.7175850830479,40.5495982726596,1.58407077808107e-09
"FBXO10",427.619917702884,428.940847963858,359.143150778894,231.032805156613,0.969093238458456
"FBXO11",1657.52062083868,1589.71144442831,740.804757753314,822.68386842267,0.546820151269832
"FBXO15",22.752844196129,54.1132178601038,26.6558584123746,31.8497917066341,4.61919353881138e-10
"FBXO16",104.36690868065,118.024969274198,73.5857954199932,58.5806998461831,0.103327811879074
"FBXO17",28.136337138215,62.3817515867641,21.9658668136925,35.1641193268162,5.42782463328299e-10
"FBXO18",1634.85939448632,1567.98835315963,555.800216387929,697.88872921108,0.479844857740007
"FBXO21",2284.76372748783,1906.55617178355,1341.1855953185,1266.21227280111,0.0340837539045919
"FBXO22",538.00565068421,395.461823923372,222.734605205207,201.388468152273,2.5535252889156e-06
"FBXO2",802.747005041576,266.595126522208,730.121454652431,151.454080005389,8.70023610534191e-38
"FBXO22OS",57.1285933294508,33.7011670103499,23.0652894274882,16.2773206098294,4.58550277508337e-16
"FBXO24",9.55435048246524,8.99590749890098,8.68828599486202,4.22524219598216,0.406591707895209
"FBXO25",685.529548989983,643.852711687798,260.405691981781,299.412658065617,0.308735413861838
"FBXO27",52.0238822503598,100.02027023218,42.4066661051488,53.1667859059216,5.41016424317414e-09
"FBXO28",976.878717683132,844.026414807041,431.908025184197,445.269800696178,0.032799390616676
"FBXO30",503.227606386421,1028.21102057674,344.736887390052,847.351824578589,1.47921657187538e-05
"FBXO31",909.532658199055,622.486161448337,384.302887097001,316.990594584759,8.86155967996552e-09
"FBXO32",379.630139791345,195.859741273519,380.065829978366,110.470082549675,4.69993400897832e-15
"FBXO3",940.87604464445,1079.42476934641,473.486940806391,575.930564944168,0.0796004636032134
"FBXO33",627.510753117621,748.30459360661,294.677629077287,376.083648988773,0.0199718905566396
"FBXO34",1584.79369578184,1637.81507466432,760.236166036194,941.549267482237,0.67787366529605
"FBXO36",205.295752598045,292.864945012059,133.033356683387,174.958672326268,0.000410154841016831
"FBXO38",896.518300499543,827.334282766648,391.868808051329,417.753120965273,0.22949175271357
"FBXO39",2.62648509405513,1.42567087340619,3.88872839238493,1.62078719362236,1.908189411271e-05
"FBXO40",0.834597427704531,1.6331528117969,6.59919073747276,5.56584763091271,0.309710897377822
"FBXO41",243.8628505479,84.7251106831129,169.686821942887,58.1144653748915,1.17354871094461e-34
"FBXO42",630.131800983526,620.771775604779,244.178905434792,295.451405489431,0.815452377913881
"FBXO4",316.793097590202,334.689885105538,139.977959852785,169.520567870547,0.437605842746864
"FBXO43",4.62466899095129,7.10401663134972,3.86746688722713,4.8459459357075,0.000322337043984544
"FBXO44",977.777299854209,835.323608843155,465.812162277139,382.34376708959,0.00984781731953334
"FBXO45",312.205238378596,256.021217406601,121.922685805156,136.116561295152,0.00340216373394471
"FBXO46",566.108687671365,524.975359663638,243.392506726487,200.763236526143,0.14948415604268
"FBXO47",0.0610182812388342,0.140046766582128,0.194092576687798,0.275962438509662,0.0361558216998086
"FBXO48",25.0745048146776,37.3882973287574,13.4586949834349,20.2362192221953,2.36981325256221e-05
"FBXO5",128.622591884635,157.996634890645,69.7550227868311,86.5305253223324,0.0143042201209574
"FBXO6",357.646296927082,236.657107651781,140.846356745659,110.991434825414,3.01012536546408e-11
"FBXO7",5426.10818824668,6107.38810906529,2783.50228315617,3406.21095000581,0.143409583109088
"FBXO8",619.34644758165,710.120392775949,281.961215051924,343.36167849968,0.0545922122220314
"FBXO9",1106.14836244854,1399.59910736439,662.539070937574,786.476449010834,0.00751429347612821
"FBXW10",4.88691953313098,16.545860605479,14.5419882969667,11.0997830248621,1.1485323903083e-10
