"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"ABP1",100.276660441489,11.131388605594,274.329178363246,13.761552370477,2.05292985709671e-07,9.38188008564672e-07
"ABR",2976.37215452971,877.669135526844,963.353196762217,424.595075036994,4.23619315638825e-67,1.01083637650769e-64
"ABRA",2.40913349280682,1.41525167901477,25.4918314957103,3.77497525013775,0.540465414321894,0.618397577615484
"ABT1",620.186239351134,554.793251779265,207.784013868672,255.419338243997,0.0698500178490015,0.111943212422274
"ABTB1",593.176831820459,396.734740267177,245.029781602442,168.880156010908,2.16333008439757e-11,1.68314762994918e-10
"ABTB2",790.00786034239,84.5035353016713,479.23600287055,61.4907255801335,4.06220791885127e-70,1.23421695904717e-67
"ACAA1",1892.61752781963,1487.48836029328,641.964400287082,669.294522765992,5.67672201715738e-05,0.000178793551401481
"ACAA2",2845.30182287146,1927.49254258586,1748.38139881072,1085.23734503824,7.48927328044798e-07,3.1616468751748e-06
"ACACA",882.401912922958,829.167369928981,385.846826540916,449.809235483589,0.401164410982738,0.485686090889682
"ACACB",446.105195502812,1692.22503288112,247.590956681645,942.073079342099,1.62535006490997e-14,1.83644400795126e-13
"ACAD10",642.746621717166,868.459958054107,267.064917759015,466.841589332654,0.000630375092366029,0.0016356295600498
"ACAD11",493.922658364751,491.736801891096,251.810255932673,244.018832488618,0.95069316781004,0.963430600919381
"ACAD8",1015.51459799644,1214.31648154196,514.73875270717,730.381979968095,0.0508438674436182,0.084686262177155
"ACAD9",1035.45218286584,907.894373909493,341.906665448833,450.10773992358,0.0437324585774284,0.0741852911074793
"ACADL",428.999416932548,570.844897291453,357.278064542047,290.520977178597,0.0015514315869765,0.00374955938791483
"ACADM",869.680789643404,1398.6668738588,468.72073244981,726.519609345627,1.06235379893793e-06,4.39500919420267e-06
"ACADS",570.355808673259,803.888456699768,209.655398269392,409.677179756843,6.77747407714777e-05,0.000210453432071805
"ACADSB",540.458342972727,1005.01866459266,269.566647315154,560.728022935755,4.43301754856116e-08,2.23086627525382e-07
"ACADVL",8511.085371973,6487.8297886235,4034.31400538782,3268.99905222381,7.75507952170553e-05,0.00023811705565727
"ACAN",64.7396523478587,12.1889137570192,75.5630150993388,10.9614766380229,7.76456780553628e-24,1.693503776868e-22
"ACAP1",172.387288288953,223.004519053,155.987986266796,323.004934336766,0.244605770020035,0.324909082457361
"ACAP2",1395.70813764232,1187.1469509282,692.209554067045,610.901618757902,0.0225676831307086,0.041480663977251
"ACAP3",547.460565936355,398.333320754061,228.434620120972,162.853370635467,4.03494315858974e-08,2.04078729928773e-07
"ACAT1",1078.18714941216,1922.54981129512,532.81451140763,1289.54771501248,6.19595051983223e-06,2.28083805729141e-05
"ACAT2",251.67532767933,273.108586942894,82.5142154075005,121.27725873033,0.199890001725092,0.274555964817224
"ACBD3",1676.94653628944,1701.8883022444,756.588819095966,913.255061255808,0.845353972150547,0.881504266870542
"ACBD4",593.78567628834,553.513630009079,283.753073743232,240.145105941252,0.261895806621751,0.343923117912477
"ACBD5",973.448756993768,1272.14249881476,450.638106947047,670.683758047093,0.00169939052589579,0.00406911763242805
"ACBD6",426.782719990029,370.51039332046,157.716943702027,168.107896859236,0.0208666792645491,0.0387270110350576
"ACBD7",382.289837707122,62.0668168935714,326.057302588739,45.8275442414615,1.46548317765255e-40,7.53183200329942e-39
"ACCN1",1.38504891807104,0.444479931446095,2.65455172455517,0.577295602591805,2.18277661936303e-07,9.9277455317705e-07
"ACCN2",26.9798905920652,16.9238674712044,36.8998862518839,15.1535623891886,0.00088154728506967,0.00222009470812118
"ACCN3",5.72900585410153,8.47554038564697,7.43995009122958,5.82783473811477,0.00240591381998859,0.00556732124311374
"ACCN4",0.429681339681646,0.224379174289793,1.14916028501283,0.300600183871287,0.0106527768752741,0.0213609703569422
