"","Avg_SpecificType","Avg_Normal","SD_SpecificType","SD_Normal","p.val_SpecificType_Normal","pvalue_Adj"
"RBM12",1738.90252462608,1846.43247117796,789.402955115812,958.749126677593,0.457875717895407,0.542821355349144
"RBM12B",483.651904205491,526.522906796938,242.930631027213,302.690238342109,0.345946056322775,0.433190843948765
"RBM14",1276.79060417893,1210.87713703331,500.671563551598,471.823465834925,0.39169211596185,0.478020255044995
"RBM15",143.312033711678,172.787329780447,57.0326908124288,74.9434965477817,0.00914233941884011,0.0203293012321739
"RBM15B",2220.45261018513,1871.90566354168,910.871058915121,1015.78778978997,0.0279687073878344,0.0539905680845481
"RBM16",1622.38217620831,1618.20108576119,786.79371640156,879.613584013125,0.975412673989112,0.982339902105988
"RBM17",1622.5244479595,1401.23030795009,662.547123103916,602.543427491959,0.0274759108102119,0.0531367479108412
"RBM18",734.818481383438,623.785406664627,332.853561544744,318.600468558201,0.0330483240579365,0.0623103479055577
"RBM19",763.100490771106,605.52573532588,356.487677423841,273.410093120605,0.00138194316370652,0.00386839613024104
"RBM20",106.44866674953,73.7301392192282,121.982692416682,58.8004290265807,0.0167864575923733,0.0346561920040789
"RBM22",1223.77991443746,1045.38671259737,477.143631030208,480.091361714107,0.0210895005007772,0.0422911004425874
"RBM23",2166.84715636611,2060.89157548974,861.01539460086,1083.11052142588,0.513607005493071,0.595855646929734
"RBM24",36.6320871109026,44.0808559732815,110.399785051125,30.77439560994,0.494811055439934,0.578378759120863
"RBM25",2467.70031018305,2249.01162564709,1303.43955207004,1134.60593437246,0.251803891907323,0.340032227634831
"RBM26",946.390081586076,905.832828221098,455.639132887176,465.396670369931,0.582637285671725,0.65888991160037
"RBM27",1138.46942763577,1042.073184698,578.402430894489,603.565206142955,0.311397983888986,0.40250841604889
"RBM28",420.343255845059,346.479958153311,170.183090414068,168.433094177316,0.00701381963883855,0.0160846144839226
"RBM33",1104.82375781343,1008.1298316509,558.787088893861,489.895435394505,0.239341762317221,0.326375130432575
"RBM34",852.184093494039,639.793067343873,304.635012640507,291.932292317855,1.55839439426269e-05,7.241481736761e-05
"RBM3",4031.34553087476,3166.87097334464,1545.6569759308,1563.45793059753,0.00069654984012966,0.00210254121882843
"RBM38",478.969645550952,435.140723868236,311.655330856115,235.308677956577,0.297125479987801,0.387694072850175
"RBM39",5652.14583791255,5077.97439861075,2944.26975253718,2289.66836564256,0.155495409722188,0.231127766681174
"RBM41",173.059636513343,184.72271958127,89.3380497457103,99.684815717708,0.44894472809591,0.534259584790711
"RBM42",2141.91229269048,1487.19561966718,958.323996312138,667.330497687691,3.88976626790933e-07,2.71943624219745e-06
"RBM43",631.462780296416,528.133143605997,426.08163615508,392.395801666982,0.110621243154628,0.174080887523752
"RBM44",5.40251548282841,5.05678059986839,4.44530416492849,3.48439777963683,0.571614421150445,0.649245161693667
"RBM45",213.550018671494,165.085703734418,88.570460284024,78.729817149191,0.000311102670132933,0.00103313368033682
"RBM4",3023.42681450399,2386.25089253986,1410.12816037334,1007.61787867426,0.000699651195779225,0.00211098923488843
"RBM46",5.4967744069484,10.2266893621634,19.2788184241469,14.7499385439171,0.0719743792169278,0.121271400728278
"RBM47",5935.68077186478,5295.03259728404,3156.58896852433,3028.43249468268,0.192707941535257,0.274248775159961
"RBM4B",449.327618184984,426.809726767057,233.253354721771,217.997958293677,0.527455217610975,0.608426622599022
"RBM5",2951.21749656721,2365.3321482553,1771.87667510882,1031.10644795077,0.0060360192127129,0.0140894471349748
"RBM6",1857.80829046743,1623.47722553883,1043.579623353,681.774448643734,0.074402630603565,0.124648562959219
"RBM7",523.092815885962,557.367879590216,253.316141830105,275.533856495492,0.424264730302618,0.510266062099299
